Date,TransactionType,TransactionTypeId,Num,CreateDate,CreatedBy,LastModified,LastModifiedBy,Name,NameId,Location,LocationId,Class,ClassId,Memo,Split,SplitId,Debit,Credit,PaymentMethod,PaymentMethodId,Amount,Balance,TaxName,TaxAmount,TaxableAmount,Categories,AccountId,Account,Store
2021-02-14 00:00:00,Cash Expense,137,,2021-03-04T14:32:16-0800,Hassan Syyid,2021-03-04T14:32:16-0800,Hassan Syyid,Bob's Burger Joint,56,,,,,,Checking,35,3.86,,,,3.86,9.52,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Meals and Entertainment']",13,Meals and Entertainment,
2021-02-12 00:00:00,Check,36,2,2021-02-16T11:12:45-0800,Hassan Syyid,2021-02-16T11:12:45-0800,Hassan Syyid,Mahoney Mugs,43,,,,,Office Supplies,Checking,35,18.08,,,,18.08,18.08,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Office Expenses']",15,Office Expenses,
2021-02-02 00:00:00,Bill,24,,2021-02-15T15:31:20-0800,Hassan Syyid,2021-02-15T15:31:20-0800,Hassan Syyid,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
2021-02-02 00:00:00,Bill,35,,2021-02-16T11:10:57-0800,Hassan Syyid,2021-02-16T11:10:57-0800,Hassan Syyid,PG&E,48,,,,,,Accounts Payable (A/P),33,114.09,,,,114.09,114.09,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Gas and Electric']",76,Gas and Electric,
2021-02-02 00:00:00,Bill,21,,2021-02-15T15:27:53-0800,Hassan Syyid,2021-02-15T15:27:53-0800,Hassan Syyid,Cal Telephone,32,,,,,Monthly Phone Bill,Accounts Payable (A/P),33,74.36,,,,74.36,74.36,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Telephone']",77,Telephone,
2021-02-03 00:00:00,Bill,3,,2021-02-11T10:42:31-0800,Hassan Syyid,2021-02-11T10:42:31-0800,Hassan Syyid,Tim Philip Masonry,51,,,,,,Accounts Payable (A/P),33,666.00,,,,666.0,666.0,,.00,.00,"['Other Income/Expense', 'Other Expense', 'Miscellaneous']",14,Miscellaneous,
2021-02-11 00:00:00,Bill,1,,2021-02-11T10:12:02-0800,Hassan Syyid,2021-02-11T10:12:02-0800,Hassan Syyid,Brosnahan Insurance Agency,31,,,,,,Accounts Payable (A/P),33,2000.00,,,,2000.0,2666.0,,.00,.00,"['Other Income/Expense', 'Other Expense', 'Miscellaneous']",14,Miscellaneous,
2021-02-16 00:00:00,Invoice,49,1015,2021-02-16T11:43:20-0800,Hassan Syyid,2021-02-16T11:43:20-0800,Hassan Syyid,Paulsen Medical Supplies,18,,,,,Custom Design,1234 Accounts Receivable (A/R),84,,300.00,,,300.0,300.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Design income']",82,Design income,
2021-02-16 00:00:00,Invoice,34,1010,2021-02-16T11:09:08-0800,Hassan Syyid,2021-02-16T11:09:08-0800,Hassan Syyid,Weiskopf Consulting,29,,,,,Custom Design,1234 Accounts Receivable (A/R),84,,375.00,,,375.0,675.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Design income']",82,Design income,
2021-02-17 00:00:00,Invoice,103,1033,2021-02-17T13:41:59-0800,Hassan Syyid,2021-02-17T13:42:08-0800,Hassan Syyid,Geeta Kalapatapu,10,,,,,Custom Design,1234 Accounts Receivable (A/R),84,,262.50,,,262.5,937.5,,21.00,262.50,"['Ordinary Income/Expenses', 'Income', 'Design income']",82,Design income,
2021-02-16 00:00:00,Sales Receipt,38,1011,2021-02-16T11:15:46-0800,Hassan Syyid,2021-02-16T11:15:46-0800,Hassan Syyid,Pye's Cakes,15,,,,,Discount,Undeposited Funds,4,8.75,,Cash,1,-8.75,-8.75,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2021-02-16 00:00:00,Invoice,49,1015,2021-02-16T11:43:20-0800,Hassan Syyid,2021-02-16T11:43:20-0800,Hassan Syyid,Paulsen Medical Supplies,18,,,,,Discount,1234 Accounts Receivable (A/R),84,50.25,,,,-50.25,-59.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2021-02-16 00:00:00,Invoice,65,1019,2021-02-16T15:29:27-0800,Hassan Syyid,2021-02-17T12:18:01-0800,Hassan Syyid,Sushi by Katsuyuki,25,,,,,Weekly Gardening Service,1234 Accounts Receivable (A/R),84,,80.00,,,80.0,80.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services']",45,Landscaping Services,
2021-02-17 00:00:00,Invoice,106,1034,2021-02-17T13:45:12-0800,Hassan Syyid,2021-02-17T13:45:12-0800,Hassan Syyid,Rondonuwu Fruit and Vegi,21,,,,,Tree and Shrub Trimming,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,110.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services']",45,Landscaping Services,
2021-02-18 00:00:00,Invoice,129,1036,2021-02-18T13:15:36-0800,Hassan Syyid,2021-02-18T13:15:36-0800,Hassan Syyid,Freeman Sporting Goods:0969 Ocean View Road,8,,,,,Weekly Gardening Service,1234 Accounts Receivable (A/R),84,,87.50,,,87.5,197.5,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services']",45,Landscaping Services,
2021-02-18 00:00:00,Invoice,129,1036,2021-02-18T13:15:36-0800,Hassan Syyid,2021-02-18T13:15:36-0800,Hassan Syyid,Freeman Sporting Goods:0969 Ocean View Road,8,,,,,Sod,1234 Accounts Receivable (A/R),84,,50.00,,,50.0,50.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', '7500 Plants and Soil']",49,7500 Plants and Soil,
2021-02-18 00:00:00,Invoice,129,1036,2021-02-18T13:15:36-0800,Hassan Syyid,2021-02-18T13:15:36-0800,Hassan Syyid,Freeman Sporting Goods:0969 Ocean View Road,8,,,,,2 cubic ft. bag,1234 Accounts Receivable (A/R),84,,50.00,,,50.0,100.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', '7500 Plants and Soil']",49,7500 Plants and Soil,
2021-02-16 00:00:00,Invoice,49,1015,2021-02-16T11:43:20-0800,Hassan Syyid,2021-02-16T11:43:20-0800,Hassan Syyid,Paulsen Medical Supplies,18,,,,,Rock Fountain,1234 Accounts Receivable (A/R),84,,275.00,,,275.0,275.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2021-02-16 00:00:00,Invoice,49,1015,2021-02-16T11:43:20-0800,Hassan Syyid,2021-02-16T11:43:20-0800,Hassan Syyid,Paulsen Medical Supplies,18,,,,,Garden Rocks,1234 Accounts Receivable (A/R),84,,180.00,,,180.0,455.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2021-02-17 00:00:00,Invoice,103,1033,2021-02-17T13:41:59-0800,Hassan Syyid,2021-02-17T13:41:59-0800,Hassan Syyid,Geeta Kalapatapu,10,,,,,Fountain Pump,1234 Accounts Receivable (A/R),84,,45.00,,,45.0,500.0,,3.60,45.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2021-02-17 00:00:00,Invoice,103,1033,2021-02-17T13:41:59-0800,Hassan Syyid,2021-02-17T13:41:59-0800,Hassan Syyid,Geeta Kalapatapu,10,,,,,Rock Fountain,1234 Accounts Receivable (A/R),84,,275.00,,,275.0,775.0,,22.00,275.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2021-02-17 00:00:00,Invoice,106,1034,2021-02-17T13:45:12-0800,Hassan Syyid,2021-02-17T13:45:12-0800,Hassan Syyid,Rondonuwu Fruit and Vegi,21,,,,,Garden Lighting,1234 Accounts Receivable (A/R),84,,45.00,,,45.0,820.0,,3.60,45.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2021-02-16 00:00:00,Invoice,49,1015,2021-02-16T11:43:20-0800,Hassan Syyid,2021-02-16T11:43:20-0800,Hassan Syyid,Paulsen Medical Supplies,18,,,,,Installation of landscape design,1234 Accounts Receivable (A/R),84,,250.00,,,250.0,250.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Labor', 'Installation']",52,Installation,
2021-02-16 00:00:00,Refund,66,1020,2021-02-16T15:35:07-0800,Hassan Syyid,2021-02-16T15:35:07-0800,Hassan Syyid,Pye's Cakes,15,,,,,Refund - Pest control was ineffective,Checking,35,87.50,,Check,2,-87.5,-87.5,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Pest Control Services']",54,Pest Control Services,
2021-02-16 00:00:00,Sales Receipt,38,1011,2021-02-16T11:15:46-0800,Hassan Syyid,2021-02-16T11:15:46-0800,Hassan Syyid,Pye's Cakes,15,,,,,Pest Control Services,Undeposited Funds,4,,87.50,Cash,1,87.5,0.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Pest Control Services']",54,Pest Control Services,
2021-02-16 00:00:00,Invoice,69,1023,2021-02-17T12:42:59-0800,Hassan Syyid,2021-02-17T12:42:59-0800,Hassan Syyid,Red Rock Diner,20,,,,,Pest Control Services,1234 Accounts Receivable (A/R),84,,70.00,,,70.0,70.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Pest Control Services']",54,Pest Control Services,
2021-02-18 00:00:00,Invoice,129,1036,2021-02-18T13:15:36-0800,Hassan Syyid,2021-02-18T13:15:36-0800,Hassan Syyid,Freeman Sporting Goods:0969 Ocean View Road,8,,,,,Rock Fountain,1234 Accounts Receivable (A/R),84,,275.00,,,275.0,275.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Sales of Product Income']",79,Sales of Product Income,
2021-02-18 00:00:00,Invoice,129,1036,2021-02-18T13:15:36-0800,Hassan Syyid,2021-02-18T13:15:36-0800,Hassan Syyid,Freeman Sporting Goods:0969 Ocean View Road,8,,,,,Fountain Pump,1234 Accounts Receivable (A/R),84,,15.00,,,15.0,290.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Sales of Product Income']",79,Sales of Product Income,
2021-02-18 00:00:00,Invoice,119,1035,2021-02-18T12:57:24-0800,Hassan Syyid,2021-02-18T12:57:24-0800,Hassan Syyid,Mark Cho,17,,,,,Sprinkler Pipes,1234 Accounts Receivable (A/R),84,,16.00,,,16.0,306.0,,1.28,16.00,"['Ordinary Income/Expenses', 'Income', 'Sales of Product Income']",79,Sales of Product Income,
2021-02-18 00:00:00,Invoice,119,1035,2021-02-18T12:57:24-0800,Hassan Syyid,2021-02-18T12:57:24-0800,Hassan Syyid,Mark Cho,17,,,,,Rock Fountain,1234 Accounts Receivable (A/R),84,,275.00,,,275.0,581.0,,22.00,275.00,"['Ordinary Income/Expenses', 'Income', 'Sales of Product Income']",79,Sales of Product Income,
2021-02-18 00:00:00,Invoice,129,1036,2021-02-18T13:15:36-0800,Hassan Syyid,2021-02-18T13:15:36-0800,Hassan Syyid,Freeman Sporting Goods:0969 Ocean View Road,8,,,,,Rock Fountain,1234 Accounts Receivable (A/R),84,125.00,,,,125.0,125.0,,.00,.00,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2021-02-18 00:00:00,Invoice,119,1035,2021-02-18T12:57:24-0800,Hassan Syyid,2021-02-18T12:57:24-0800,Hassan Syyid,Mark Cho,17,,,,,Sprinkler Pipes,1234 Accounts Receivable (A/R),84,10.00,,,,10.0,135.0,,.00,.00,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2021-02-18 00:00:00,Invoice,119,1035,2021-02-18T12:57:24-0800,Hassan Syyid,2021-02-18T12:57:24-0800,Hassan Syyid,Mark Cho,17,,,,,Rock Fountain,1234 Accounts Receivable (A/R),84,125.00,,,,125.0,260.0,,.00,.00,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2021-02-18 00:00:00,Invoice,129,1036,2021-02-18T13:15:36-0800,Hassan Syyid,2021-02-18T13:15:36-0800,Hassan Syyid,Freeman Sporting Goods:0969 Ocean View Road,8,,,,,Fountain Pump,1234 Accounts Receivable (A/R),84,10.00,,,,10.0,270.0,,.00,.00,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2021-02-16 00:00:00,Expense,55,,2021-02-16T14:20:35-0800,Hassan Syyid,2021-02-16T14:22:40-0800,Hassan Syyid,Lee Advertising,42,,,,,,Mastercard,41,74.86,,,,74.86,74.86,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Advertising']",7,Advertising,
2021-02-16 00:00:00,Check,138,Debit,2021-03-04T14:33:29-0800,Hassan Syyid,2021-03-04T14:33:29-0800,Hassan Syyid,Squeaky Kleen Car Wash,57,,,,,,Checking,35,19.99,,,,19.99,19.99,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Automobile']",55,Automobile,
2021-02-23 00:00:00,Credit Card Expense,141,,2021-03-04T14:37:27-0800,Hassan Syyid,2021-03-04T14:37:27-0800,Hassan Syyid,Squeaky Kleen Car Wash,57,,,,,,Mastercard,41,19.99,,,,19.99,39.98,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Automobile']",55,Automobile,
2021-03-02 00:00:00,Credit Card Expense,142,,2021-03-04T14:37:54-0800,Hassan Syyid,2021-03-04T14:37:54-0800,Hassan Syyid,Squeaky Kleen Car Wash,57,,,,,,Mastercard,41,19.99,,,,19.99,59.97,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Automobile']",55,Automobile,
2021-03-15 00:00:00,Credit Card Expense,144,,2021-03-15T14:04:25-0700,Hassan Syyid,2021-03-15T14:04:25-0700,Hassan Syyid,,,,,,,,Mastercard,41,34.00,,,,34.0,93.97,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Automobile']",55,Automobile,
2021-02-17 00:00:00,Cash Expense,131,,2021-03-04T14:14:16-0800,Hassan Syyid,2021-03-04T14:14:16-0800,Hassan Syyid,Chin's Gas and Oil,33,,,,,,Checking,35,63.15,,,,63.15,63.15,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Automobile', 'Fuel']",56,Fuel,
2021-02-18 00:00:00,Expense,122,1,2021-02-18T13:03:14-0800,Hassan Syyid,2021-02-18T13:03:14-0800,Hassan Syyid,Chin's Gas and Oil,33,,,,,,Mastercard,41,52.56,,,,52.56,115.71,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Automobile', 'Fuel']",56,Fuel,
2021-02-16 00:00:00,Expense,51,1,2021-02-16T11:45:45-0800,Hassan Syyid,2021-02-16T11:45:45-0800,Hassan Syyid,Ellis Equipment Rental,38,,,,,Equipment rental for 5 days,Mastercard,41,112.00,,,,112.0,112.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Equipment Rental']",29,Equipment Rental,
2021-02-17 00:00:00,Expense,89,108,2021-02-17T13:16:42-0800,Hassan Syyid,2021-02-17T13:16:42-0800,Hassan Syyid,Tania's Nursery,50,,,,,,Checking,35,46.98,,,,46.98,46.98,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Job Expenses']",58,Job Expenses,
2021-02-24 00:00:00,Credit Card Expense,143,,2021-03-04T14:45:20-0800,Hassan Syyid,2021-03-04T14:45:20-0800,Hassan Syyid,Hicks Hardware,41,,,,,,Mastercard,41,42.40,,,,42.4,42.4,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Job Expenses', 'Job Materials', 'Decks and Patios']",64,Decks and Patios,
2021-02-21 00:00:00,Cash Expense,134,,2021-03-04T14:21:49-0800,Hassan Syyid,2021-03-04T14:21:49-0800,Hassan Syyid,Tania's Nursery,50,,,,,,Checking,35,23.50,,,,23.5,23.5,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Job Expenses', 'Job Materials', 'Plants and Soil']",66,Plants and Soil,
2021-02-18 00:00:00,Expense,127,76,2021-02-18T13:11:56-0800,Hassan Syyid,2021-02-18T13:11:56-0800,Hassan Syyid,Pam Seitz,47,,,,,Counsel,Checking,35,75.00,,,,75.0,75.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Legal & Professional Fees']",12,Legal & Professional Fees,
2021-02-18 00:00:00,Bill,108,,2021-02-18T12:36:59-0800,Hassan Syyid,2021-02-18T12:36:59-0800,Hassan Syyid,Robertson & Associates,49,,,,,,Accounts Payable (A/P),33,315.00,,,,315.0,315.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Legal & Professional Fees', 'Accounting']",69,Accounting,
2021-02-16 00:00:00,Bill,44,,2021-02-16T11:31:42-0800,Hassan Syyid,2021-02-16T11:31:42-0800,Hassan Syyid,Diego's Road Warrior Bodyshop,36,,,,,Repairs on the truck,Accounts Payable (A/P),33,755.00,,,,755.0,755.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Maintenance and Repair', 'Equipment Repairs']",75,Equipment Repairs,
2021-02-23 00:00:00,Credit Card Expense,140,,2021-03-04T14:36:37-0800,Hassan Syyid,2021-03-04T14:36:37-0800,Hassan Syyid,Bob's Burger Joint,56,,,,,,Mastercard,41,18.97,,,,18.97,18.97,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Meals and Entertainment']",13,Meals and Entertainment,
2021-03-05 00:00:00,Bill,476,,2023-11-23T08:34:09-0800,System Administration,2023-11-23T08:34:09-0800,System Administration,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
2021-03-05 00:00:00,Bill,477,,2023-11-23T08:34:09-0800,System Administration,2023-11-23T08:34:09-0800,System Administration,Cal Telephone,32,,,,,Monthly Phone Bill,Accounts Payable (A/P),33,74.36,,,,74.36,74.36,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Telephone']",77,Telephone,
2021-04-01 00:00:00,Bill,478,,2023-11-23T08:34:09-0800,System Administration,2023-11-23T08:34:09-0800,System Administration,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
2021-04-01 00:00:00,Bill,479,,2023-11-23T08:34:09-0800,System Administration,2023-11-23T08:34:09-0800,System Administration,Cal Telephone,32,,,,,Monthly Phone Bill,Accounts Payable (A/P),33,74.36,,,,74.36,74.36,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Telephone']",77,Telephone,
2021-05-01 00:00:00,Bill,480,,2023-11-23T08:34:10-0800,System Administration,2023-11-23T08:34:10-0800,System Administration,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
2021-05-01 00:00:00,Bill,481,,2023-11-23T08:34:10-0800,System Administration,2023-11-23T08:34:10-0800,System Administration,Cal Telephone,32,,,,,Monthly Phone Bill,Accounts Payable (A/P),33,74.36,,,,74.36,74.36,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Telephone']",77,Telephone,
2021-06-01 00:00:00,Bill,482,,2023-11-23T08:34:10-0800,System Administration,2023-11-23T08:34:10-0800,System Administration,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
2021-06-01 00:00:00,Bill,483,,2023-11-23T08:34:10-0800,System Administration,2023-11-23T08:34:10-0800,System Administration,Cal Telephone,32,,,,,Monthly Phone Bill,Accounts Payable (A/P),33,74.36,,,,74.36,74.36,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Telephone']",77,Telephone,
2021-07-01 00:00:00,Bill,484,,2023-11-23T08:34:10-0800,System Administration,2023-11-23T08:34:10-0800,System Administration,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
2021-07-01 00:00:00,Bill,485,,2023-11-23T08:34:11-0800,System Administration,2023-11-23T08:34:11-0800,System Administration,Cal Telephone,32,,,,,Monthly Phone Bill,Accounts Payable (A/P),33,74.36,,,,74.36,74.36,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Telephone']",77,Telephone,
2021-08-01 00:00:00,Bill,486,,2023-11-23T08:34:11-0800,System Administration,2023-11-23T08:34:11-0800,System Administration,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
2021-08-01 00:00:00,Bill,487,,2023-11-23T08:34:11-0800,System Administration,2023-11-23T08:34:11-0800,System Administration,Cal Telephone,32,,,,,Monthly Phone Bill,Accounts Payable (A/P),33,74.36,,,,74.36,74.36,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Telephone']",77,Telephone,
2021-09-01 00:00:00,Bill,488,,2023-11-23T08:34:11-0800,System Administration,2023-11-23T08:34:11-0800,System Administration,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
2021-09-01 00:00:00,Bill,489,,2023-11-23T08:34:11-0800,System Administration,2023-11-23T08:34:11-0800,System Administration,Cal Telephone,32,,,,,Monthly Phone Bill,Accounts Payable (A/P),33,74.36,,,,74.36,74.36,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Telephone']",77,Telephone,
2021-10-01 00:00:00,Bill,490,,2023-11-23T08:34:12-0800,System Administration,2023-11-23T08:34:12-0800,System Administration,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
2021-10-01 00:00:00,Bill,491,,2023-11-23T08:34:12-0800,System Administration,2023-11-23T08:34:12-0800,System Administration,Cal Telephone,32,,,,,Monthly Phone Bill,Accounts Payable (A/P),33,74.36,,,,74.36,74.36,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Telephone']",77,Telephone,
2021-11-01 00:00:00,Bill,492,,2023-11-23T08:34:12-0800,System Administration,2023-11-23T08:34:12-0800,System Administration,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
2021-11-01 00:00:00,Bill,493,,2023-11-23T08:34:12-0800,System Administration,2023-11-23T08:34:12-0800,System Administration,Cal Telephone,32,,,,,Monthly Phone Bill,Accounts Payable (A/P),33,74.36,,,,74.36,74.36,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Utilities', 'Telephone']",77,Telephone,
2021-12-13 00:00:00,Invoice,154,1041,2021-12-13T12:56:23-0800,Hassan Syyid,2021-12-13T12:56:23-0800,Hassan Syyid,Amy's Bird Sanctuary,1,,,,,,1234 Accounts Receivable (A/R),84,,100.00,,,100.0,100.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Design income']",82,Design income,
2021-12-13 00:00:00,Invoice,155,1042,2021-12-13T12:56:24-0800,Hassan Syyid,2021-12-13T12:56:24-0800,Hassan Syyid,Phong Tran 2,2,,,,,,1234 Accounts Receivable (A/R),84,,101.00,,,101.0,101.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2021-12-13 00:00:00,Invoice,155,1042,2021-12-13T12:56:24-0800,Hassan Syyid,2021-12-13T12:56:24-0800,Hassan Syyid,Phong Tran 2,2,,,,,,1234 Accounts Receivable (A/R),84,,99.00,,,99.0,99.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Services']",1,Services,
2021-12-01 00:00:00,Bill,494,,2023-11-23T08:34:12-0800,System Administration,2023-11-23T08:34:12-0800,System Administration,Hall Properties,40,,,,,Building Lease,Accounts Payable (A/P),33,900.00,,,,900.0,900.0,,.00,.00,"['Ordinary Income/Expenses', 'Expenses', 'Rent or Lease']",17,Rent or Lease,
